utt_id,label,method,topk_frac,silence_overlap_frac,silence_frac_in_signal,overlap_over_chance
LA_E_1850635,0,integrated_gradients,0.05,0.001238390092879257,0.12024767801857585,0.010298661174047374
LA_E_1850635,0,integrated_gradients,0.1,0.0029411764705882353,0.12024767801857585,0.024459320288362514
LA_E_1850635,0,integrated_gradients,0.2,0.00890092879256966,0.12024767801857585,0.0740216271884655
LA_E_2450611,0,occlusion,0.05,0.36656346749226004,0.18229102167182662,2.010869565217391
LA_E_2450611,0,occlusion,0.1,0.3690402476780186,0.18229102167182662,2.0244565217391304
LA_E_2450611,0,occlusion,0.2,0.27925696594427246,0.18229102167182662,1.5319293478260871
LA_E_2450611,0,integrated_gradients,0.05,0.034055727554179564,0.18229102167182662,0.18682065217391303
LA_E_2450611,0,integrated_gradients,0.1,0.04845201238390093,0.18229102167182662,0.26579483695652173
LA_E_2450611,0,integrated_gradients,0.2,0.06741486068111455,0.18229102167182662,0.3698199728260869
LA_E_5455026,1,occlusion,0.05,0.0,0.4438390092879257,0.0
LA_E_5455026,1,occlusion,0.1,0.0,0.4438390092879257,0.0
LA_E_5455026,1,occlusion,0.2,0.0,0.4438390092879257,0.0
LA_E_5455026,1,integrated_gradients,0.05,0.0015479876160990713,0.4438390092879257,0.0034877232142857145
LA_E_5455026,1,integrated_gradients,0.1,0.006811145510835914,0.4438390092879257,0.015345982142857144
LA_E_5455026,1,integrated_gradients,0.2,0.03537151702786378,0.4438390092879257,0.07969447544642858
LA_E_1183624,0,occlusion,0.05,0.3715170278637771,0.5706501547987616,0.6510416666666667
LA_E_1183624,0,occlusion,0.1,0.30959752321981426,0.5706501547987616,0.5425347222222223
LA_E_1183624,0,occlusion,0.2,0.2786377708978328,0.5706501547987616,0.48828125
LA_E_1183624,0,integrated_gradients,0.05,0.051702786377708976,0.5706501547987616,0.0906032986111111
LA_E_1183624,0,integrated_gradients,0.1,0.0848297213622291,0.5706501547987616,0.1486545138888889
LA_E_1183624,0,integrated_gradients,0.2,0.1441950464396285,0.5706501547987616,0.25268554687500006
LA_E_2143424,0,occlusion,0.05,0.0,0.0,
LA_E_2143424,0,occlusion,0.1,0.0,0.0,
LA_E_2143424,0,occlusion,0.2,0.0,0.0,
LA_E_2143424,0,integrated_gradients,0.05,0.0,0.0,
LA_E_2143424,0,integrated_gradients,0.1,0.0,0.0,
LA_E_2143424,0,integrated_gradients,0.2,0.0,0.0,
LA_E_5344962,1,occlusion,0.05,0.0,0.5468730650154798,0.0
LA_E_5344962,1,occlusion,0.1,0.0,0.5468730650154798,0.0
LA_E_5344962,1,occlusion,0.2,0.0,0.5468730650154798,0.0
LA_E_5344962,1,integrated_gradients,0.05,0.002476780185758514,0.5468730650154798,0.004528985507246378
LA_E_5344962,1,integrated_gradients,0.1,0.004489164086687306,0.5468730650154798,0.008208786231884058
LA_E_5344962,1,integrated_gradients,0.2,0.019969040247678017,0.5468730650154798,0.03651494565217391
LA_E_4492744,0,occlusion,0.05,0.0,0.09510835913312693,0.0
LA_E_4492744,0,occlusion,0.1,0.0,0.09510835913312693,0.0
LA_E_4492744,0,occlusion,0.2,0.0,0.09510835913312693,0.0
LA_E_4492744,0,integrated_gradients,0.05,0.0,0.09510835913312693,0.0
LA_E_4492744,0,integrated_gradients,0.1,0.00015479876160990713,0.09510835913312693,0.001627604166666667
