utt_id,label,method,window_ms,topk_frac,comprehensiveness,sufficiency
LA_E_9964383,1,occlusion,20.0,0.05,6.297022759914398,-3.619020700454712
LA_E_9964383,1,occlusion,20.0,0.1,7.583912372589111,-3.0799221992492676
LA_E_9964383,1,occlusion,20.0,0.2,8.765936851501465,-0.21163322031497955
LA_E_9964383,1,occlusion,50.0,0.05,6.0993852615356445,-1.375994086265564
LA_E_9964383,1,occlusion,50.0,0.1,8.287078619003296,-2.003021001815796
LA_E_9964383,1,occlusion,50.0,0.2,8.340009450912476,1.6758772134780884
LA_E_9964383,1,occlusion,100.0,0.05,6.132790803909302,-1.3375762701034546
LA_E_9964383,1,occlusion,100.0,0.1,6.972590923309326,-0.5991964340209961
LA_E_9964383,1,occlusion,100.0,0.2,9.303605556488037,2.1089508533477783
LA_E_9964383,1,integrated_gradients,,0.05,7.3212151527404785,-2.3530073165893555
LA_E_9964383,1,integrated_gradients,,0.1,11.104395389556885,-1.1406234502792358
LA_E_9964383,1,integrated_gradients,,0.2,9.487340927124023,-0.04551944509148598
LA_E_5538200,0,occlusion,20.0,0.05,0.09918832778930664,5.891770839691162
LA_E_5538200,0,occlusion,20.0,0.1,0.019472599029541016,-0.9281189441680908
LA_E_5538200,0,occlusion,20.0,0.2,0.0009012222290039062,-5.532718181610107
LA_E_5538200,0,occlusion,50.0,0.05,0.09543848037719727,6.029748916625977
LA_E_5538200,0,occlusion,50.0,0.1,0.0697784423828125,4.7330708503723145
LA_E_5538200,0,occlusion,50.0,0.2,0.0975494384765625,-3.0768096446990967
LA_E_5538200,0,occlusion,100.0,0.05,0.11126232147216797,5.741738319396973
LA_E_5538200,0,occlusion,100.0,0.1,0.06441783905029297,5.986880302429199
LA_E_5538200,0,occlusion,100.0,0.2,0.04781055450439453,-3.403657913208008
LA_E_5538200,0,integrated_gradients,,0.05,-0.009026527404785156,-5.938188552856445
LA_E_5538200,0,integrated_gradients,,0.1,-0.09061527252197266,-5.9555344581604
LA_E_5538200,0,integrated_gradients,,0.2,-0.23880481719970703,-6.229190349578857
LA_E_5304204,1,occlusion,20.0,0.05,5.668063163757324,-3.8971478939056396
LA_E_5304204,1,occlusion,20.0,0.1,6.242783010005951,-4.144082546234131
LA_E_5304204,1,occlusion,20.0,0.2,9.099436283111572,-2.5725796222686768
LA_E_5304204,1,occlusion,50.0,0.05,5.634736001491547,-1.2540816068649292
LA_E_5304204,1,occlusion,50.0,0.1,6.874697208404541,-3.288534641265869
LA_E_5304204,1,occlusion,50.0,0.2,9.366027355194092,-1.2478684186935425
LA_E_5304204,1,occlusion,100.0,0.05,5.179175525903702,-1.3431586027145386
LA_E_5304204,1,occlusion,100.0,0.1,6.068333029747009,-1.2311147451400757
LA_E_5304204,1,occlusion,100.0,0.2,7.664287805557251,-0.9590535759925842
LA_E_5304204,1,integrated_gradients,,0.05,9.528169631958008,-2.4263811111450195
LA_E_5304204,1,integrated_gradients,,0.1,9.390190124511719,-1.7760043144226074
LA_E_5304204,1,integrated_gradients,,0.2,7.106521844863892,0.9014526605606079
LA_E_5879567,0,occlusion,20.0,0.05,0.10613870620727539,-5.788875579833984
LA_E_5879567,0,occlusion,20.0,0.1,0.10362577438354492,-6.138396263122559
LA_E_5879567,0,occlusion,20.0,0.2,0.06571435928344727,-6.239368438720703
LA_E_5879567,0,occlusion,50.0,0.05,0.0959024429321289,-2.9050161838531494
LA_E_5879567,0,occlusion,50.0,0.1,0.13637828826904297,-6.113438606262207
LA_E_5879567,0,occlusion,50.0,0.2,0.15745878219604492,-6.159244537353516
LA_E_5879567,0,occlusion,100.0,0.05,-0.016991615295410156,-1.1022580862045288
LA_E_5879567,0,occlusion,100.0,0.1,-0.024557113647460938,-3.6304643154144287
LA_E_5879567,0,occlusion,100.0,0.2,0.13703250885009766,-6.095157623291016
LA_E_5879567,0,integrated_gradients,,0.05,-0.037493228912353516,-6.261023044586182
LA_E_5879567,0,integrated_gradients,,0.1,-0.007185459136962891,-6.283655643463135
LA_E_5879567,0,integrated_gradients,,0.2,-0.16191339492797852,-6.26899528503418
LA_E_7183059,0,occlusion,20.0,0.05,-1.5748772621154785,-3.8249292373657227
LA_E_7183059,0,occlusion,20.0,0.1,-0.3317441940307617,-6.077960968017578
LA_E_7183059,0,occlusion,20.0,0.2,0.1933450698852539,-6.171530723571777
LA_E_7183059,0,occlusion,50.0,0.05,-0.3178234100341797,-1.5936020612716675
