sample_key,pair_id,analysis_cluster,label,path,duration_s,content_fraction,ig_delta,low_frac,mid_frac,high_frac,speech_frac,silence_frac,silence_duration_frac,gini,entropy,topk_1pct,topk_5pct,topk_10pct
605_hindi_real_0605,605,ea8ef3168cd29cf3bb33c603fc49336a1b58747fac2bdd17b4f6d59f24ed30a903a1b574e5d276035f8c3141478664e8f36c46a55fb6637e08b183a0969615a0,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0605.wav,4.896,1.0,1.2888183401169917,0.9322973250336739,0.06626938243192806,0.0014332925343979112,0.9709481596946716,0.029051722958683968,0.15058823529411763,0.6994095840740555,14.617583961772896,0.12619101679665348,0.35680055734662314,0.5234242166417237
610_hindi_real_0610,610,0a073b2441b86a13d80728f1a14413d473c4091d1053a3a53982f2c2698abb2a31f35efaefaad9b678d4cf8b27aecc058d4f664d005474a90b8af287ff58c303,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0610.wav,5.376,1.0,-9.309265686716309,0.9422207856192506,0.049194213393328946,0.00858500098742047,0.9828171730041504,0.01718292385339737,0.22191950464396284,0.7725888457958874,14.18955519259286,0.1688569747629613,0.4395019766129216,0.6173833493408705
614_hindi_real_0614,614,2b0295a46df33cca7111334e28048e4ca8856ac39e51ceba5d127c2defec2c84aa3dbbe0b2cd9a0057a3710d4ca5936186ac62306a21dbc4f493acb9486d1452,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0614.wav,6.336,1.0,2.7076416780767323,0.891739280726701,0.06614227093683407,0.04211844833646495,0.9742221236228943,0.02577780745923519,0.2391331269349845,0.7657608841662946,14.23048979059277,0.16731643694493223,0.4301275056563521,0.6055851894774668
62_hindi_real_0062,62,c0fce8f25f23b41ed1321b49a5940b20f8b61130c14559d79ddf3816e5a433e06cad1469ff786911ce97ba8ea234da6b623881f3bb65339d1d3dd296e477a193,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0062.wav,3.528,0.8738080495356038,4.210859841713665,0.8702754721562169,0.07399380379522798,0.0557307240485551,0.9912850856781006,0.008714960888028145,0.23182662538699692,0.7673535211254758,14.214717328806126,0.170746677218222,0.43374331397610383,0.6077591592583905
636_hindi_real_0636,636,5d11b952e9611a75d83a6b37c9eb61990cda39a280a57ed6b8e1e5169bbf408c23a2618a05bd8ed04bef3258fc84db91cac825708b4163b8053d8301d130370b,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0636.wav,7.416,1.0,-1.865456915706416,0.9358554820168099,0.053534092943407476,0.010610425039782654,0.9850533604621887,0.014946689829230309,0.34873065015479876,0.7849057797416548,14.154524640863457,0.1503126393398192,0.423909415710749,0.6157020401356215
652_hindi_real_0652,652,ef72dad515c406393c07ffac9b57e6cd1e83073c82a001d49ea19a30fd9976d0d50d4c5cffcfdbec8ea222c152695775d85c227194f2e56516531e1c8e76ff70,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0652.wav,4.056,1.0,5.406617594434254,0.7934061150849347,0.1814821145436866,0.025111770371378704,0.962689995765686,0.03731008991599083,0.4689783281733746,0.8113624185261417,13.89286023487408,0.20283669384278555,0.49561843577080883,0.6775590490988658
668_hindi_real_0668,668,75c6bb7203a8fae0c08c18b39bebaf7f25f86e3b2cdbb1dbd65927288474b3fa5b24c5c88144d238b93b8327677bdfbdf560078a95a3594a6b6ea7dbf3f3eec8,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0668.wav,5.94,1.0,3.644797726713536,0.9002843939426158,0.07782654825058095,0.02188905780680321,0.9899322390556335,0.010067748837172985,0.1585139318885449,0.7433470603119379,14.3158898265775,0.17598118723682588,0.42032581704039795,0.5833772628568035
679_hindi_real_0679,679,80d92595b38c164010ef7313465d16463f2c96fa6fc022b2e01e189d36b259ca8c60d34dedd33eb9e2efc010529edd502641106737ba607a53218e01e86be40a,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0679.wav,7.236,1.0,2.034439513637424,0.8818844759463542,0.10707065356622,0.011044870487425988,0.9838386178016663,0.016161438077688217,0.2853250773993808,0.7572616730811599,14.28688240969228,0.16036979472733445,0.420199113914399,0.5952015477759588
699_hindi_real_0699,699,ffb5eeb570d2ef310e46742868405151da6adb390253787708f24b730c59c01b34656465701e80b1157e9b0f9421b9a06a454f56e2a3a4bdfbf5c6c64addad11,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0699.wav,4.248,1.0,0.4298086120622635,0.9428588479975102,0.04824330102330424,0.008897850979185521,0.9979534149169922,0.002046676119789481,0.37386996904024766,0.819543179384892,13.876249865605343,0.18513669167568444,0.48070476559855385,0.6714613106632429
705_hindi_real_0705,705,0eef353f918900f4b6b2c52b697013c0ac2340228d97696f460545e777a0a619dc934a6e2bdc5329525c74d683591af809ae5b8d4157abba6321a5b7366bb73e,1,hindi_griffinlim_eval_final/real_hindi/hindi_real_0705.wav,2.736,0.6776470588235295,-0.6400450429097733,0.9290118285541887,0.06864248650044173,0.0023456849453695784,0.9985573887825012,0.0014426762936636806,0.11095975232198142,0.8157304806847128,13.835240217345692,0.21518072465097482,0.5098653731875065,0.686301798816098
